,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k
2931,{55D69C67-3E8F-4107-89A3-105358AA4F95},2020-08-16,"It had a distinct orange/yellowish face with dark eyes, a large orange-ish coloring to the abdomen, and was about the size of my pinky. It landed amongst some of my flowers and I couldn’t get a picture. I’ve seen one twice in the last week.",Unverified, ,2020-08-17,47.65019,-122.676506,0.28194596360100876,0.21951219512195122
3191,{F4353155-D15A-430D-9BEB-327A5DE57A42},2020-08-16,I was hiking at the Carbon River trail at Mount Rainer. I was wearing this new sunblock so probably is what attracted whatever I saw. This wasp or hornet almost landed on my index finger. It took up about half my finger. I thought it was a yellow jacket,Unverified, ,2020-08-22,47.13066,-122.23289,0.40201819949564005,0.0
2954,{D0EE36A1-E216-4220-93E9-EFD3A8430DC1},2020-08-16, ,Unverified, ,2020-08-17,48.962707,-122.442168,0.06304119952602316,0.21951219512195122
2936,{41CB4842-CA50-4E2F-8964-96B4C5D1B446},2020-08-16,"Body was roughly two inches long before I killed it, and thick. Wings were just as long. Found on the nisqually river just outside Ashford, Wa. I can give better location info upon request. Location is not exact",Unverified, ,2020-08-17,46.748368,-122.062252,0.4863256919758151,0.0
2972,{FC394988-70E8-4CD1-A4A1-14BCC178E2D9},2020-08-16,"Did not camera, but stung 3 times. Clear view. Definite.",Unverified, ,2020-08-18,47.539238,-121.728216,0.34768366602862094,0.024390243902439025
2922,{80500B34-397C-48DB-B14B-2753E1624771},2020-08-16,I was unable to capture the photo however I am positive on the identification. It was in my backyard near our blackberries.,Unverified, ,2020-08-16,46.903307,-122.556831,0.44053641418284567,0.0
3049,{2124F460-A79C-4BDC-A0FC-45CFFBCE6992},2020-08-17,Not absolutely sure but believe I saw this hornet on the upstairs window screen for several seconds before it flew away. Quite large hornet.,Unverified, ,2020-08-19,47.45437,-122.122123,0.3411455959651202,0.17073170731707318
3037,{42CA5AEE-71DC-4AD1-961E-E22BD8CB53A1},2020-08-17,"The bee/wasp appear in our fenced vegetable garden currently under heavy workings by local honey bees. It hovered in front of me for maybe 3-4 seconds then flew off. It was larger than any of the largest wasps we have here, easily by double their size. I",Unverified, ,2020-08-18,45.883662,-120.810003,0.7201314830006382,0.0
2950,{037C948B-6DA1-4FC5-81A5-4EFB90EF5A0A},2020-08-17,"I just had one land on my phone , I was looking at emails. It landed then flew off quickly and I couldn’t get a picture. We have a large amount of honey bees at our location. They made a nest in a hole in our stucco. My husband has been trying to find",Unverified,Thanks for the submission. Sound like you have digger wasps. Your county is Negative for Asian giant hornet.,2020-08-17,45.945516,-122.750851,0.6397472123477046,0.0
2995,{E9FE0FE2-70F1-4449-9CCB-843621D47CC8},2020-08-17,This landed on my husband and 4 month old daughter at the beach. We did not take a photo as we were scared. Our friends dad killed it. We wanted to research more before confirming that is what we had seen. & we have no doubt we most certainly had seen th,Unverified, ,2020-08-18,47.195637,-124.202918,0.41239213988393647,0.024390243902439025
2948,{F6F72151-91A4-455E-89DB-A802F63C459F},2020-08-17,"two murder hornets fighting over mint plants in backyard. Very bright orange, caught my attention.",Unverified,Thanks for the submission. You may have the Golden digger wasp. ,2020-08-17,47.425661,-122.322883,0.33848707197763805,0.21951219512195122
2949,{9737168B-482A-4DF6-962B-36AD9BB90F1E},2020-08-17,"We saw, what we think was, a giant Asian hornet outside our house. We only saw it for a few seconds, but we are sure it was over 1 inch long, probably closer to 1.5 inches long.",Unverified,"Thanks for the submission. If you get a photo, feel free to resubmit a sighting since you are the hotspot.",2020-08-17,48.838619,-122.541346,0.06001617901740955,0.14634146341463414
3082,{D9E65CA0-1304-4FB2-AED5-A1D1DDB10E54},2020-08-17,I saw what could have been one of these hornets in my garden.  I live in Leschi area of Seattle.  It flew away before I could take a photo of it.,Unverified, ,2020-08-19,47.604258,-122.284486,0.30378383921246926,0.2926829268292683
2951,{E9B76DCD-C882-4F7B-8C06-53E0AEBDB9EE},2020-08-17,"A large flying insect about 1.5 in long and 0.5 in wide.  I only glimpsed it briefly but it's orange color got my attention.  It seemed the me that the body was orange, not stripped as in your pictures.",Unverified, ,2020-08-17,48.105869,-123.232806,0.1863055631513384,0.04878048780487805
2952,{79FD8B12-1A7A-4901-91F4-DA01645E6BD4},2020-08-17,"Have seen a distinctly orange, large, “wasp” or “hornet” in our backyard a few times. We are trying to get a picture. But fairly certain that it is an Asian Hornet. Will follow up with a picture ASAP.",Unverified, ,2020-08-17,47.279402,-122.496632,0.3633081912921946,0.21951219512195122
2953,{10566342-A791-4FCF-B67D-137428F58457},2020-08-17,Video still shots of a possible Asian hornet.,Unverified, ,2020-08-17,47.279381,-122.496484,0.36331578707501594,0.24390243902439024
2958,{675FBAD4-61A1-4F9D-8E2B-0C3CFCD5BAB7},2020-08-17, ,Unverified, ,2020-08-17,46.163057,-122.853134,0.5932933035578647,0.0
2930,{996F2ABA-A777-4AD8-878D-C59A0B22C61E},2020-08-17,Observed this hornet in my yard going into a mud hole in the ground.,Unverified, ,2020-08-17,47.954697,-122.225254,0.23758659192416373,0.3902439024390244
2961,{D951E041-B1F8-4E82-B0D8-70C4CF24CDB0},2020-08-17,I seen only one in my backyard it flew by it sounded very loud and it was a long and darkish yellow I ran didn’t take a picture I’m sorry,Unverified, ,2020-08-17,48.244619,-122.341686,0.17536573694284935,0.0
2965,{E7802D90-E6C5-4A7D-A068-63724CBC3858},2020-08-17,Second time seeing in a week on back porch,Unverified, ,2020-08-17,47.31187,-122.574624,0.3547325524868593,0.0975609756097561
2967,{A5148E29-4DF9-4079-930C-E240694B3BC0},2020-08-17, ,Unverified, ,2020-08-17,47.67566,-122.188149,0.2940289551241151,0.4634146341463415
2975,{F77AC4E6-69FD-4536-BEF4-E05395498347},2020-08-17, ,Unverified, ,2020-08-18,47.787763,-122.382411,0.26264697839759366,0.21951219512195122
4402,{722D8E3F-14E1-425E-ADD7-09383767409F},2020-08-17,"It was in my backyard, flying around an Arctic Dogwood. At the time, the orange face was unmistakable, but it had a striped abdomen & at the time, I thought the entire body was supposed to be orange, so I dismissed it. But on the news of late I got to se",Unverified, ,2020-10-17,47.003273,-122.831261,0.41609698295506337,0.14634146341463414
3497,{BD7E4820-CDBF-4288-A500-6D6A4CF5B817},2020-08-17,I experienced a large Hornet buzzing around my body at Larrabee Park campsite. Unfortunately.. I was unable to get a picture.,Unverified, ,2020-08-29,48.65162,-122.49064,0.09192606265001672,0.0975609756097561
2990,{111F8803-6187-4054-AEB2-271C758EFAD8},2020-08-17,"It landed on my baby carrier and was about an inch and a half to two inches long. Was also much wider than any other wasp,hornet etc I have ever seem",Unverified, ,2020-08-18,47.196045,-124.201985,0.41225921368456236,0.024390243902439025
2994,{8CAFE3CA-3738-484A-8705-CC71F0420782},2020-08-17,"Hi, I spotted what I believe was a murder hornet in Discovery Park today. It was in distress, upside down on a path and trying to flip itself over. It was at least two inches long with the striped abdomen. I regret not photographing it! It was on the pat",Unverified, ,2020-08-18,47.655912,-122.420051,0.2879428341384863,0.3170731707317073
2964,{27A31366-75E6-4FAE-9DD9-8619B39A3061},2020-08-17,Quiet- big.  Husband is trying to catch specimen.,Unverified, ,2020-08-17,47.22222,-122.97223,0.36942279646340354,0.024390243902439025
2933,{1624D1E8-44CB-435D-AA60-394665B2AF5D},2020-08-17,Please call 4256785865,Unverified, ,2020-08-17,47.808867,-122.31186,0.26157407407407407,0.1951219512195122
3102,{C792820B-7D50-403D-9907-B46DC3DFEF08},2020-08-18,"Husband noted two large hornets, able to hear coming from a distance. One landed on him but was not able to get a picture. Will be building a trap to try and verify.",Unverified, ,2020-08-19,46.43995,-122.78407,0.5352330386169599,0.024390243902439025
3152,{1528A862-E915-4EBD-893E-BE5A02BA17C8},2020-08-18,I was out on my front stoop without a camera or a receptacle when i saw what in my eyes was a male Asian Giant Hornet land right in front of me on a leaf of a weed that is growing by my front door. I immediately went inside to retrieve a camera and a rec,Unverified, ,2020-08-21,47.279797,-122.492315,0.3633347765320694,0.2926829268292683
3212,{D2C03DB7-1FE7-40E9-91B1-92BF153A17F7},2020-08-18,I have no photo. The hornet landed on my wife's arm as she was getting into our truck. I was about 2 feet away from it. As soon as she saw it she shook her arm and it flew away. It was definitely over 1.5 inches long. I'm an outdoorsman and I have never,Unverified, ,2020-08-22,48.72899,-122.130714,0.12096663932184852,0.0
3115,{2AB44C79-00AF-40A7-B9AC-76E650F0AC27},2020-08-18,"Not sure if it was a asian bee but it was about 1 3/4 in long, I was trying to hurry and get away so I didnt stare at it but I remember it  being all black, I thought I seen red on it, but am not positive now. I didnt have a camera on me . I have never s",Unverified, ,2020-08-20,46.689255,-123.729635,0.49358915929875735,0.0
3088,{043C2C48-899A-4160-AF3B-F82787E03949},2020-08-18,I am the cemetery superintendent at Evergreen Washelli memorial park in North Seattle. I've had 2 seperate reports in the last week from clients in the area indicated on the map that the hornet was spotted flying into a hedge on our property.,Unverified, ,2020-08-19,47.712197,-122.338381,0.2797412876371039,0.5853658536585366
3024,{ADA3C11B-E195-4636-993F-5B0BEE0F98BD},2020-08-18,"Noted a large hornet, approximately 2 inches long, flyng eastward along our house at 9517 233rd St SW in Edmonds.  It then flew over the house in a sourthward direction.",Unverified, ,2020-08-18,47.788051,-122.360614,0.26352239236775743,0.2682926829268293
3023,{3F8F9C01-F5C1-4937-AA17-C40D3BF328D0},2020-08-18,2- 2.5 inches long. Orange head with big black eyes. Black thorax with orange stripes. Stinger curved towards abdomon. No noticable fur on head or body. The head was about  1/3rd of an inch.,Unverified,Feel free to resubmit a sighting with a photo.,2020-08-18,48.962423,-122.458591,0.060813736213654185,0.2682926829268293
3042,{4D44832C-7DDB-4199-B4A1-40489392A98E},2020-08-18,found in garage alive,Unverified, ,2020-08-18,48.572567,-122.506153,0.10398626682465896,0.07317073170731707
3036,{B001C10A-3EEE-47C4-870F-246B652FBD2A},2020-08-18,I found this very large wasp in my pool and backyard I preserve it in a glass jar with alcohol addiction pictures today.,Unverified, ,2020-08-18,47.694862,-117.281912,0.8344954881050042,0.0975609756097561
3063,{C4B87968-5DC4-44DB-877C-6E24DC5E3CC4},2020-08-18,"Landed inside my open garage then flew around the front of my house for a minute. Was the right size and shape and had a very large stinger. Couldn’t tell color exactly, it was very bright outside.  It was moving too much to get a photo.",Unverified, ,2020-08-19,47.47949,-122.125585,0.33598236259228875,0.14634146341463414
3035,{E3BD030D-5DBC-4EA0-8CC0-FD021D9DE742},2020-08-18,"I have a hornet in one of my traps that is about 2 to 3 times the size of the usual yellow jackets.  I have photos but can't attach.  If you send me an e-mail, I can send them to you.",Unverified, ,2020-08-18,46.40264,-117.09606,0.9897741773767205,0.07317073170731707
3034,{52B87BAC-8360-4AD9-A74F-80F9FEE1A211},2020-08-18,I seen a big bee that looked similar to the Asian giant hornet. I seen them on the big rock overlooking the beach at dogfish nude beach,Unverified, ,2020-08-18,48.62539,-122.46267,0.09867871357822139,0.024390243902439025
3030,{A9020FD1-7F81-4811-B9FF-F47DE56E5C2C},2020-08-18,couple of these guys on my mint bushes,Unverified, ,2020-08-18,45.6867,-122.5991,0.6956331844559901,0.07317073170731707
3064,{F72ABF4F-2F67-4CC7-B8A6-5BEDC57F9F81},2020-08-18,I couldn't get a picture but I'm sure that this is what I saw.,Unverified, ,2020-08-19,47.130146,-122.423363,0.3962036277458755,0.0975609756097561
3026,{0C8E8F2F-068C-4515-BB88-43FD39839644},2020-08-18,"I first noticed a hornet many weeks ago that got stuck in a spiderweb in my garage. I didn't realize it was a hornet at the time because I've never seen anything like that before, and I wound up helping it break free from the web. During the process I go",Unverified, ,2020-08-18,47.13592,-119.2999,0.6421569744477867,0.07317073170731707
3021,{CC3A7426-B831-4EEC-BE41-745A9A31C897},2020-08-18,Suspected giant hornet seen at Ike kinswa state park,Unverified, ,2020-08-18,46.549398,-122.527135,0.5152352413939781,0.0
3018,{307EC798-F7DC-40E3-9B19-1D3F18549A1B},2020-08-18,I was not able to get a picture unfortunately.,Unverified, ,2020-08-18,47.587248,-122.382235,0.3033375869717133,0.3902439024390244
3050,{E06851D5-137E-45A9-8C7E-CA5E47A66D1E},2020-08-18, ,Unverified, ,2020-08-19,47.481553,-122.337399,0.32654840032813787,0.2926829268292683
3043,{979B4418-C550-4329-8E44-290F58D8389D},2020-08-18,found alive in garage,Unverified, ,2020-08-18,48.572567,-122.506153,0.10398626682465896,0.07317073170731707
3017,{DE6ABB28-71A7-47D1-93E6-9839A964EC9E},2020-08-18,"I saw a very large hornet, about two inches long, flying around on my front balcony. Unable to take a picture because it flew away too quickly.",Unverified, ,2020-08-18,47.25394,-122.46699,0.3693582323094218,0.4146341463414634
3076,{0009942D-2F3E-4A2B-9D93-62CD8BA69B8E},2020-08-18,"Saw largest hornet I've ever seen, orange and black, on a hydrangea on my street. On my way to lake Washington",Unverified, ,2020-08-19,47.527105,-122.264096,0.3202002248351715,0.17073170731707318
2997,{7D0A534A-B880-411A-8ED4-4E68ED500F86},2020-08-18,"We saw the massive hornet matching the photos digging a hole in the ground next to the tire toys, didn't get a picture because we tried to move away from it as much as possible.",Unverified, ,2020-08-18,47.749919,-122.208245,0.2783702488378452,0.2926829268292683
2989,{B6B327B5-761A-4842-A4C9-45DE9D1F814D},2020-08-18,"Wife and I were in our back yard, when a large insect flew under our gazebo. Initially, I thought it was a large moth, but when it landed briefly, both my wife and I jumped up and both exclaimed ""what the f*** is that""? the sun was starting to set, so it",Unverified, ,2020-08-18,47.491202,-122.186049,0.3308248260565734,0.3170731707317073
2988,{3E999273-8232-40D3-BAF8-22FEC0CB311E},2020-08-18,"NOT CERTAIN BUT SUSPICIOUS! I RAN INSIDE SHORTLY AFTER SEEING A BUG WITH A BRIGHT ORANGE BODY OF 2""+ FLYING HIGH, ABOVE ROOF OF MY HOUSE, THEN INTO A NEARBY FIR TREE. FLIGHT WAS NOT GRACEFUL, ALMOST BEETLE/COCKROACH LIKE SO MAYBE NOT A HORNET? IN THREE Y",Unverified, ,2020-08-18,47.165018,-122.688294,0.3834920851943001,0.0
2986,{76DC1050-6622-417F-B2FD-3A34EB754BB1},2020-08-18,Came into our yard as we were eating,Unverified, ,2020-08-18,48.740133,-122.633783,0.06485089478321637,0.07317073170731707
2984,{AF511D36-B92B-43D2-87B3-B3FE6E8109A7},2020-08-18,At the 76 gas station off 288th and 51st in federal way,Unverified, ,2020-08-18,47.340508,-122.277528,0.35752969951083163,0.24390243902439024
2983,{99378B1E-D91C-47A1-B605-B102F5CF9636},2020-08-18,we didn't catch it but landed on our patio. We live in remote woods. But I've researched and it is very obvious thats what this was,Unverified, ,2020-08-18,48.114093,-117.100105,0.8309064807219033,0.0
2979,{25923DA5-FFA7-4096-BE3B-818CF995EA55},2020-08-18,The wasp was seen emerging from the ground. There were several holes in the ground where they come and go. They seemed to bring insects to these holes. They were too fast to get a photo.,Unverified, ,2020-08-18,47.342024,-122.733177,0.34567458147236657,0.0
2976,{1D5EDD94-76A7-408D-AE80-AD26DDF9F219},2020-08-18,"We saw 2 very large wasps that looked very similar to the photos.  It was a little more slender but about 1.75"" long.  We tried to take a photo but they were fast.  We have an abundance of flowers on our property.",Unverified, ,2020-08-18,45.757907,-122.587918,0.6807625406374381,0.0
3058,{009FF50F-7D78-4824-9F2D-DD2C3BD66FFB},2020-08-18,My friend and I noticed an unusually large wasp/hornet looking insect in my backyard this afternoon.  It was generally flying low to the ground in the same 8 feet by 8 feet area.  I also noticed a dead bee in my front yard yesterday.  We believe that the,Unverified, ,2020-08-19,47.678571,-122.284871,0.28883913651140886,0.3902439024390244
2999,{569C565F-F1B0-44FA-9D5C-3D3B5AC403EA},2020-08-18,An insect/wasp that was at least an inch and a half landed on my windshield at the corner if Columbia Way and Spokane Ave. In Beacon Hill. I have never seen anything like it. It tucked itself in between my wipers and then flew away. I tried to get a pict,Unverified, ,2020-08-18,47.57686,-122.31271,0.30813812171482396,0.24390243902439024
3044,{E11467E8-5CE5-4D27-A573-1ABF19640F18},2020-08-18,"Saw AGH flying near me on Lily Lizard Lake / Blanchard MTN trail this afternoon. Didn’t get picture but it was orange and black, about size of my thumb and sounded like hummingbird or large fly. Located .33 mile from upper trailhead pkg lot, just befor",Unverified, ,2020-08-18,48.617148,-122.385556,0.1071062346185398,0.0
3048,{4230E95F-7856-438D-8E5E-09F029E093DA},2020-08-19,it was very long and thick - with more orange on its torso/abdomen than yellow. markings were black and orange. It looked to be about an 1-1/2” long. I didn’t want to stay to take pictures. It was sniffing around blackberry bushes.,Unverified, ,2020-08-19,47.569154,-122.373371,0.3073538571385167,0.6097560975609756
3086,{54284DA6-97AD-4166-8361-270A41863C6D},2020-08-19,"Dime size holes in the ground, small areas of disturbed soil. LARGE hornets crawling out of holes and flying in the general area.",Unverified, ,2020-08-19,47.7591,-122.196,0.2772061951204691,0.24390243902439024
3087,{1739D322-03AF-4FE9-B7E6-E61FCAC9718D},2020-08-19,"Estimated 1.75"" in length.  Very similar to reference images online, large head and had very pronounced yellow band near front of abdomen.  Landed on raspberry bush in yard but was gone by the time I was able to grab my phone.  Immediately caught my atte",Unverified, ,2020-08-19,47.720262,-122.16945,0.286220490383739,0.24390243902439024
3053,{FBD8524F-CC8B-4D7A-8A56-8D2F28D9B7DF},2020-08-19,I seen the wasp on pavement went closer to get a look confirmed it wasn't a yellow jacket or other species of wasp went to grab my phone to get picture and a passing motorcycle made it fly off. It had black orange face and same color on lower body and wa,Unverified,Please feel free to resubmit a sighting if you get a photo.,2020-08-19,48.760837,-122.508098,0.07369618387871055,0.7560975609756098
4027,{CCF60BB0-EFDF-410A-AF69-A32A8102B0DD},2020-08-19,I’m a bee keeper that breeds queens and am attending University of Montana for master beekeeper.  Believe I saw one that landed on my apple tree in my Apiary.,Unverified,Thanks for the submission. Please feel free to resubmit a sighting here if you get a photograph.,2020-09-17,48.229234,-122.045792,0.2005324643757786,0.0
3469,{76FDA96E-25D8-4CE1-9E8B-BA18334A0C1E},2020-08-19, ,Unverified, ,2020-08-29,48.70291,-122.45336,0.08757747698477807,0.07317073170731707
3287,{3BB8BB97-5BA5-4755-9EF1-E4691DDC5FC9},2020-08-19,Large wasp has been frequenting garden seems to like the flowers on an onion,Unverified, ,2020-08-24,47.989864,-122.204472,0.23211193145565587,0.3170731707317073
3047,{6FC76D2D-6BED-4DB6-9F58-C6D9FC07BFF7},2020-08-19,There are 2 Asian hornet flying around my house. I weren’t able to take pictures. We were trim out backyard bushing .,Unverified, ,2020-08-19,47.577631,-122.179668,0.313872937744964,0.2682926829268293
3055,{3A3C789E-D4C2-43A8-9367-C80C2413538A},2020-08-19,It landed on the back door and I was able to get a close look at it through the glass.,Unverified, ,2020-08-19,48.053108,-122.151526,0.22367491568681072,0.24390243902439024
3274,{4558AFF7-33C9-4963-BBE5-46872375EA38},2020-08-19,"extremely large hornet with full face mask and mostly black body; between 1-2 inches long and very thick, not slender; face mask was yellow, otherwise it looked like (maybe?) a very large bald-faced hornet; very loud and aggressive",Unverified, ,2020-08-24,47.747817,-122.320809,0.2733551332300307,0.34146341463414637
3101,{2A18C5FE-FE7A-4775-BCF7-055AA057F4F0},2020-08-19,"99% certain I saw an Asian Hornet in my backyard. Heard it first, then saw it. Maybe 1.25"" in length.",Unverified, ,2020-08-19,47.303893,-122.339357,0.36284294959438523,0.21951219512195122
3120,{5211B509-EB86-4B79-B658-47CEAA6253C2},2020-08-19,"Matched colors, patterns, and general size. It was a single example that stayed near a sage bush for ~45 minutes and then departed at sunset.",Unverified, ,2020-08-20,47.251495,-122.451625,0.3702735241393978,0.36585365853658536
3071,{5E0F2FA8-1511-4285-B281-F4B3100DA70C},2020-08-19,"In my herb garden.  Sorry I didn't think to take a picture, rather tried to capture him in a jar, unsuccessfully.",Unverified, ,2020-08-19,46.999221,-122.778729,0.41735408501200133,0.04878048780487805
3075,{514ABCDF-C8DC-4DF4-ACFA-55C0FB1426A1},2020-08-19,Found a giant 3 in hornet in our back yard flying around. First rhought it was a drangon fly but it was not.,Unverified, ,2020-08-19,45.745939,-122.642863,0.6827108589311215,0.14634146341463414
3079,{D9219D59-F502-48A8-A0D0-723601729FEC},2020-08-19, ,Unverified, ,2020-08-19,47.59726,-119.39648,0.574056983562726,0.1951219512195122
3097,{703BBBFB-756E-4C96-BE69-9CFC6F4F2351},2020-08-19,"I'm a land surveyor doing a topographic survey of the field directly adjacent to the 5 1/2 mile marker of the Chehalis western trail in Lacey. Saw a two-inch orange and black hornet fly into a half-inch wide hole while mapping the drainage pond, almost e",Unverified,Thanks for the submission. It is hard to see any insect in the photo. Asian giant hornet is only showing up in Whatcom county.,2020-08-19,47.045593,-122.830585,0.4071738370856501,0.17073170731707318
3096,{F6CC0233-9878-41C1-90DF-00689B8252BC},2020-08-19,"Small dime sized holes In the ground, multiple in area of dirt mound. Disturbed dirt, and at least 4 large hornets with orange and black stripes.",Unverified, ,2020-08-19,47.759036,-122.19580500000001,0.27722898246893324,0.24390243902439024
3125,{DDEBBED0-8A1F-4553-84D2-4F5A4C49736D},2020-08-19,"About 1.5 inch, had a yellow face and a striped abdomen, black to brown thorax",Unverified, ,2020-08-20,47.476689,-122.227144,0.33193191140278916,0.24390243902439024
3095,{A15D385B-8140-4254-8268-E82A22570025},2020-08-19,It was very large,Unverified, ,2020-08-19,47.45054,-122.82764,0.3218067329018929,0.024390243902439025
3094,{69559F23-FD0B-403C-9439-69575177396A},2020-08-19,"This was about 2"" and more black than orange.  Queen? Flew off before I could get a pic.",Unverified,Please feel free to resubmit a sighting if you get a photo.,2020-08-19,48.949561,-122.785941,0.018780573025856048,0.34146341463414637
3091,{EF8D6D66-F1F1-4E0B-811C-3DAEABFA67CD},2020-08-19,"Spotted on garage door (white door, solid wood). Size of 2-2 1/2 "". Mostly black with some lighter color stripes.",Unverified, ,2020-08-19,48.00939,-122.55938,0.21073739859629936,0.12195121951219512
3090,{7DFD1E22-C5DA-49F7-B944-7872377BA4D2},2020-08-19,It flew into our backyard and then immediately left but it did appear to have a distinctive orange face and was very large.,Unverified, ,2020-08-19,45.583629,-122.443076,0.7193035426731079,0.0
3089,{05F3D0A6-EAC3-472F-A591-D2D21D7A91B2},2020-08-19,We have a hibiscus tree in the fro y yard that bees love. Today while getting the mail I noticed a very large bee with a orange head. I tried to get a pic but it flew toword me. After I got in the house there appeared to be smaller bees with orange heads,Unverified, ,2020-08-19,48.090872,-122.171197,0.21535563455169693,0.1951219512195122
3083,{9561A96C-E69F-4376-A206-810CB6B6380D},2020-08-19,"We definitely saw one of these and squashed it b4 we took a picture.  We are in lake Connor park, Lake Stevens, Washington.  Will keep an eye out for his brother/sister.",Unverified, ,2020-08-19,48.033158,-122.088775,0.23170175918330146,0.07317073170731707
3123,{7BB5BE50-8E92-4B3B-AA51-E0302DC77D0F},2020-08-20,"I was calling in my cat, and this assumed hornet was extremely large and very, very loud. It buzzed my head and attempted to come in the house, but headed back out to the porch light, then left. The size, the volume, and the fact that it was out at night",Unverified, ,2020-08-20,47.508008,-122.308329,0.32227197459970225,0.2682926829268293
3106,{5C760CD8-3166-4433-9AF1-C7D6C534AB9A},2020-08-20,"I noticed a large bee like insect outside my window on my patio. I do not know if it is an Asian hornet, but wanted to report it just in case it was a sighting.",Unverified, ,2020-08-20,47.806604,-122.340507,0.260696761158205,0.36585365853658536
3107,{09A19FAD-0A4E-458D-8FA5-1C7DD77F7787},2020-08-20,Noticed wasp of unusually large size about the size of my index finger at least 1.5 inches. Yellow in color with many stripes. It was on the fruit of a raspberry vine flying from Ripe fruit to ripe fruit.,Unverified, ,2020-08-20,47.553298,-122.024967,0.326643347613405,0.2926829268292683
3109,{1162BDFD-1BB8-414F-B770-6D245909E22E},2020-08-20,Saw a murder hornet eat a spider in front of me in a tree.,Unverified, ,2020-08-20,47.851889,-121.973404,0.27304560508005954,0.17073170731707318
3110,{8864F7D6-C736-4985-A0F1-CB1E1E80C3A5},2020-08-20,"Mostly black bee/hornet, about 2 inches long with long stinger. Seemed aggressive when I tried to kill it. Chased me. Didnt have my phone at time of sighting (my backyard).",Unverified, ,2020-08-20,47.411005,-122.581675,0.3338916233707046,0.0
3116,{6878952F-9476-454C-B576-3306AFC8E057},2020-08-20,Was unable to get a photo but perhaps saw an Asian hornet on the west side on San Juan Island on Victoria Dr at around 4pm. It was 2-3 inches in length and appeared similar to photos of insect,Unverified, ,2020-08-20,48.49358,-123.112013,0.10272156898489959,0.024390243902439025
3238,{454E319F-28E6-4E19-BB87-93D9692B0D97},2020-08-20,"easily two inches in length, winged, black tail end. I live in a forested area",Unverified, ,2020-08-23,45.744215,-122.652528,0.6829824081669857,0.14634146341463414
3156,{A8BAE669-EBF4-4917-8740-2C5203A15569},2020-08-20, ,Unverified, ,2020-08-21,47.59796,-120.65801,0.4316303588247805,0.0
3177,{B9F58D20-E2DD-479D-A9A6-264D7FCA9771},2020-08-20, ,Unverified, ,2020-08-21,47.883563,-122.239076,0.2505696837116033,0.21951219512195122
3176,{9EC849E2-4CE3-4BC4-AEE8-B4F255D51400},2020-08-20, ,Unverified, ,2020-08-21,47.883563,-122.239076,0.2505696837116033,0.21951219512195122
3178,{7C42C8BC-A229-4F8E-9FF2-67EDD85BD850},2020-08-20,"We were having trees removed and it flew past my head, through a large cobweb and up to the top of my roof. I was unable to get an image with my phone. I have looked at the images, and am certain it was the  Asian Giant Hornet. The body was about the siz",Unverified, ,2020-08-21,47.88567,-122.30569,0.24665215872147783,0.12195121951219512
3130,{C125784C-57D2-45D1-9027-2908CA11C354},2020-08-20,Found dead specimen,Unverified, ,2020-08-20,47.555554,-122.37764,0.3099725032661866,0.7073170731707317
3180,{294E680A-E7E8-4851-A365-095099777D5E},2020-08-20,"Although I’m not 100% sure, I’ve never seen whatever it was and it had very distinct orange coloring. I only saw it for 2 seconds and honestly my visio is not very good. However, I’ve been gardening in the same house for 30 years and it was like no",Unverified, ,2020-08-21,47.718046,-117.454975,0.8098281833925804,0.0975609756097561
4325,{9C62AB0A-A593-484D-B793-BC7C67B8EDBE},2020-08-20,Was flying around in my backyard,Unverified, ,2020-10-09,47.050842,-122.925342,0.40565468052137454,0.1951219512195122
3131,{0914E010-A001-4C57-839E-771AE6B80C63},2020-08-20,"Back legs long and black, orange head. Bigger than a wasp.",Unverified, ,2020-08-20,47.3074,-122.23035,0.3660635615106493,0.12195121951219512
3126,{2D6CE6E4-DF00-4464-94ED-F41C23D817AD},2020-08-20,It was the size of my thumb(I'm a grown man),Unverified, ,2020-08-20,47.662404,-122.361161,0.288861923859873,0.9512195121951219
3132,{493B94CF-7882-46A6-A0EC-51F42ADA16FE},2020-08-20, ,Unverified, ,2020-08-20,48.896671,-122.608243,0.045719016801871605,0.17073170731707318
3148,{B303526B-5E19-413C-A54C-064B46FBF964},2020-08-20,"Setting out in our yard, heard what was a humming bird. Looked around an it flew to my left and buzzed around my wife. I saw it for less than a second, but did see the size and color. I told her to get away and it flew past her and flew off. Did not have",Unverified, ,2020-08-20,46.01017,-122.91006,0.6254063743809437,0.0
3173,{2BB594F3-0CD6-4C42-9D66-7AFCE098BE9E},2020-08-20,Spotted in my backyard. Identical in size and coloring to images of giant Asian hornet but unable to capture picture.,Unverified, ,2020-08-21,47.574586,-122.411791,0.30486623826451553,0.43902439024390244
3153,{2367A74B-1DED-4EB2-867C-CD685AA19D13},2020-08-20,on a plant at Popeyes  restaurants in Lynden wa,Unverified, ,2020-08-21,48.933255,-122.48592,0.05855778871570505,0.1951219512195122
3149,{0E0F9CBC-E009-4EE1-B1C5-B60350F6113E},2020-08-20,I have photo  of bee on my flower pot.,Unverified, ,2020-08-21,47.565068,-122.207936,0.3150483851365722,0.3170731707317073
