,0,1,Lab Status
295,-15.885929,69.27502,Unverified
296,25.08188,45.992046,Unverified
297,-14.963894,68.910164,Unverified
298,68.05441,24.752625,Unverified
299,49.312332,0.54641026,Unverified
300,23.609015,48.04669,Unverified
301,68.38576,22.96935,Unverified
302,-18.48806,15.722898,Unverified
303,-15.598025,20.585396,Unverified
304,34.456066,45.902454,Unverified
305,68.94938,18.792912,Unverified
306,32.35326,26.100876,Unverified
307,70.39385,21.583754,Unverified
309,20.282043,-1.4184346,Unverified
310,68.89792,8.092563,Unverified
311,0.519309,47.549538,Unverified
312,-12.290086,65.25332,Unverified
314,-10.84015,11.454824,Unverified
315,54.230846,14.761438,Unverified
317,77.88624,9.571962,Unverified
318,20.265602,25.116161,Unverified
320,69.699936,8.416264,Unverified
323,32.00589,27.862206,Unverified
324,-29.65824,4.959927,Unverified
325,65.62986,15.6382065,Unverified
326,-14.014263,69.19328,Unverified
327,2.3571296,44.310513,Unverified
328,6.105204,62.46348,Unverified
329,-5.414255,69.94873,Unverified
330,-14.36697,20.230394,Unverified
332,53.167892,16.4299,Unverified
333,-9.784468,-7.595104,Unverified
334,-7.651306,-7.235024,Unverified
335,-18.871897,72.438805,Unverified
336,21.742628,48.192265,Unverified
337,54.918568,5.7712574,Unverified
339,14.166975,38.328773,Unverified
340,-30.117708,9.4001045,Unverified
341,3.928496,-0.15000731,Unverified
342,6.0724072,-1.0027322,Unverified
343,73.301,10.065011,Unverified
345,30.711016,48.263042,Unverified
346,9.244311,4.233852,Unverified
347,-4.183492,70.69717,Unverified
348,9.296188,35.10953,Unverified
349,-24.148518,33.96579,Unverified
350,58.708935,2.718013,Unverified
351,-15.656174,-5.0437875,Unverified
352,-2.8467867,15.355066,Unverified
353,73.959885,17.967592,Unverified
355,1.9760118,8.279147,Unverified
356,25.532652,-7.9667916,Unverified
357,28.026922,34.65997,Unverified
358,28.743362,37.796448,Unverified
359,65.79638,7.619332,Unverified
361,0.85424995,31.333418,Unverified
362,36.527798,7.0003276,Unverified
363,76.14842,12.296834,Unverified
364,50.65976,5.4292154,Unverified
365,-21.087175,55.778057,Unverified
366,-16.71869,74.09983,Unverified
368,6.592007,30.792881,Unverified
369,39.54274,9.393853,Unverified
370,35.10178,-1.3765314,Unverified
371,76.63541,12.017102,Unverified
372,72.750885,8.732815,Unverified
373,66.1063,14.578489,Unverified
374,21.04931,25.080114,Unverified
375,-25.055319,72.82937,Unverified
376,-5.631963,54.04996,Unverified
377,7.1356726,13.463523,Unverified
378,28.38004,35.871056,Unverified
379,-30.370857,4.869614,Unverified
380,64.35783,7.3204823,Unverified
381,79.65631,16.382072,Unverified
382,-4.3658648,71.89022,Unverified
383,28.16673,49.21436,Unverified
384,5.3380756,3.1084774,Unverified
385,34.94699,8.128434,Unverified
386,-28.829569,51.101376,Unverified
387,-25.653967,57.37529,Unverified
388,-23.002522,58.490017,Unverified
389,29.689497,7.913988,Unverified
390,55.0042,15.264175,Unverified
391,55.291553,19.028593,Unverified
392,-1.7320182,34.50206,Unverified
393,49.961254,6.056404,Unverified
394,-22.60123,69.02655,Unverified
395,-11.622466,11.763113,Unverified
397,53.260628,3.5434754,Unverified
399,-11.466252,64.4024,Unverified
400,24.526495,28.477642,Unverified
401,-23.131948,21.419153,Unverified
402,1.3794994,-1.4973924,Unverified
403,80.027245,11.058485,Unverified
404,79.357376,14.390641,Unverified
405,-8.579223,21.831474,Unverified
406,6.03735,4.7160335,Unverified
407,-24.174675,45.015972,Unverified
408,75.64411,10.421566,Unverified
410,74.367325,9.846216,Unverified
411,27.747263,37.439323,Unverified
412,22.58966,29.962885,Unverified
413,-15.612359,18.976772,Unverified
414,49.805477,6.132712,Unverified
415,-27.753527,55.08315,Unverified
416,58.67012,7.369005,Unverified
417,7.1629424,13.437066,Unverified
418,-7.662982,-6.828083,Unverified
419,-25.682224,57.652294,Unverified
420,-20.184828,-2.8760486,Unverified
421,57.59114,6.258865,Unverified
422,-3.244523,9.637485,Unverified
423,68.6625,21.992512,Unverified
424,52.764374,17.668007,Unverified
425,-13.686978,19.25516,Unverified
426,-32.38584,13.307399,Unverified
427,56.21121,2.3167415,Unverified
428,67.65078,21.82334,Unverified
429,-18.849285,12.06209,Unverified
430,-20.681204,54.014843,Unverified
431,-14.791325,73.46657,Unverified
432,-3.4329085,53.225826,Unverified
433,11.643232,39.38991,Unverified
434,13.555193,35.91357,Unverified
435,23.608217,28.337543,Unverified
436,-5.775185,49.1508,Unverified
437,-21.402124,-1.8836612,Unverified
438,-19.748339,24.62599,Unverified
439,-18.548702,27.700945,Unverified
440,-31.849836,12.625495,Unverified
441,23.712791,-6.563534,Unverified
442,23.42339,25.058674,Unverified
443,75.74026,11.35318,Unverified
444,-22.636232,-1.8082206,Unverified
445,2.7582335,65.93155,Unverified
446,-25.310099,2.356589,Unverified
447,-7.042832,5.109913,Unverified
448,-2.1909134,12.105168,Unverified
449,-23.663055,33.363235,Unverified
450,-25.310099,2.356589,Unverified
451,-26.693094,27.644354,Unverified
452,-0.9541103,42.27637,Unverified
453,-3.8482094,68.42923,Unverified
454,22.674084,49.631893,Unverified
455,-25.385408,-2.714029,Unverified
456,-17.030716,-4.7312946,Unverified
457,21.98625,49.358685,Unverified
458,-0.5413562,33.46114,Unverified
459,-1.4806136,33.5002,Unverified
460,65.26091,7.952005,Unverified
461,-24.76951,56.275066,Unverified
462,10.21628,65.36783,Unverified
463,-30.427576,4.885167,Unverified
464,51.79586,16.242844,Unverified
465,73.73233,5.583709,Unverified
466,26.153131,-9.040493,Unverified
467,25.959785,30.182302,Unverified
468,-0.045022983,38.311985,Unverified
469,24.597874,43.24055,Unverified
470,6.390792,34.84898,Unverified
471,-11.984686,12.238649,Unverified
472,-9.021325,21.557884,Unverified
473,-14.5926075,18.35132,Unverified
474,30.712288,49.1661,Unverified
475,39.66618,4.925869,Unverified
476,29.976166,7.0686774,Unverified
477,27.76203,37.90823,Unverified
478,-16.969965,74.24883,Unverified
479,53.730972,-2.9224207,Unverified
480,23.254732,39.866253,Unverified
481,73.19446,16.551699,Unverified
482,-10.588457,-6.317244,Unverified
483,69.93627,18.163397,Unverified
484,50.431137,2.9727588,Unverified
485,76.0234,19.813719,Unverified
486,69.413605,22.62776,Unverified
487,-15.503201,73.62484,Unverified
488,14.061794,38.927814,Unverified
489,71.553764,17.574642,Unverified
490,13.250032,37.392284,Unverified
491,-5.3436723,49.10313,Unverified
492,19.143007,47.519627,Unverified
493,-0.06295854,1.7582732,Unverified
494,53.562332,4.6688485,Unverified
495,-23.101458,35.342896,Unverified
496,25.989092,21.422,Unverified
497,-11.438896,12.571739,Unverified
498,-9.864692,-7.609593,Unverified
500,4.625294,3.4855561,Unverified
501,55.300213,18.713425,Unverified
502,53.88242,4.888568,Unverified
503,-21.652153,-1.5445281,Unverified
504,8.342622,36.82847,Unverified
505,7.2548037,-1.4255872,Unverified
506,-19.00212,28.309698,Unverified
507,-15.205243,26.466825,Unverified
508,33.47448,43.43678,Unverified
509,29.44531,29.13938,Unverified
510,-25.38981,37.69557,Unverified
511,33.99696,43.972286,Unverified
512,-4.2109103,-8.244667,Unverified
513,22.196972,40.959774,Unverified
514,27.584791,24.455145,Unverified
515,72.959274,18.239418,Unverified
516,41.80664,6.372014,Unverified
517,-26.661007,47.6305,Unverified
518,3.2005758,67.9238,Unverified
519,3.278502,41.06827,Unverified
520,-6.31097,52.961117,Unverified
521,30.448467,50.018105,Unverified
522,20.338242,27.32837,Unverified
523,67.26455,19.011063,Unverified
524,-10.034944,7.0148673,Unverified
525,-30.658588,63.892162,Unverified
526,-17.146814,66.91243,Unverified
527,-18.02576,73.88789,Unverified
528,7.2691026,61.507282,Unverified
529,21.63917,23.45098,Unverified
530,29.616095,51.97343,Unverified
531,72.89385,6.246983,Unverified
532,28.239687,39.004387,Unverified
533,-20.275751,23.852077,Unverified
534,10.567727,32.448433,Unverified
535,5.1617737,5.0200386,Unverified
536,-16.111464,68.68565,Unverified
537,11.826826,2.9536154,Unverified
538,-2.4142046,9.240495,Unverified
539,71.085075,17.039087,Unverified
540,33.835926,3.714908,Unverified
541,71.95567,17.669252,Unverified
542,46.034214,6.7606664,Unverified
543,-20.558659,27.15353,Unverified
544,-20.223005,27.329576,Unverified
545,-4.998546,-8.596125,Unverified
546,-4.9172187,44.01405,Unverified
547,-33.714455,17.055275,Unverified
548,-19.991652,27.43658,Unverified
549,-3.654387,11.941843,Unverified
550,80.355286,16.697815,Unverified
551,-15.846912,71.534966,Unverified
552,-23.146751,68.19649,Unverified
553,-18.744349,66.31362,Unverified
554,-5.6264033,29.249477,Unverified
555,54.73797,19.470104,Unverified
556,-27.747692,55.35215,Unverified
557,-1.6771228,36.221268,Unverified
558,-12.030864,65.02684,Unverified
559,-28.54908,51.930996,Unverified
560,-22.522633,24.213703,Unverified
561,-6.3282804,11.706718,Unverified
562,17.828917,3.8569825,Unverified
563,-16.912565,61.437775,Unverified
564,-29.804016,9.036089,Unverified
565,79.67783,11.070337,Unverified
566,-7.271659,5.7754774,Unverified
567,29.304188,37.004257,Unverified
568,65.76005,7.8595533,Unverified
569,-6.7962914,54.5766,Unverified
570,-13.6181,20.611704,Unverified
571,47.701344,5.154671,Unverified
572,-33.832317,17.667162,Unverified
573,64.22005,7.2428284,Unverified
574,-24.347492,43.995216,Unverified
575,76.242096,6.8189363,Unverified
576,-28.7249,60.776394,Unverified
577,25.79232,45.351414,Unverified
578,-18.531374,18.519049,Unverified
579,70.87282,16.286018,Unverified
580,-20.633905,54.01117,Unverified
581,-20.633905,54.01117,Unverified
582,-25.00864,39.717678,Unverified
583,-4.0399876,70.32492,Unverified
584,48.3074,4.6893635,Unverified
585,-14.948723,67.20808,Unverified
586,-19.155405,61.68163,Unverified
587,-9.784404,6.321321,Unverified
588,-1.6204168,43.99801,Unverified
589,-27.799675,47.615273,Unverified
590,-16.321665,25.089087,Unverified
591,26.335955,22.312605,Unverified
592,9.158369,65.71332,Unverified
593,-17.681835,3.3968012,Unverified
594,10.938905,63.947414,Unverified
595,-14.901438,18.717577,Unverified
596,-16.161766,-4.5905643,Unverified
597,65.03655,2.8894365,Unverified
598,23.834274,43.56691,Unverified
599,-0.4316599,31.788086,Unverified
600,-22.151545,57.38777,Unverified
601,22.540285,22.810162,Unverified
602,-35.46883,67.60162,Unverified
603,-17.353601,-4.239533,Unverified
604,-27.336948,4.26588,Unverified
605,-25.357605,8.901466,Unverified
606,78.86204,11.512352,Unverified
607,-17.039753,73.37556,Unverified
608,77.288315,13.546309,Unverified
609,-6.7372346,42.37805,Unverified
610,23.948435,42.664932,Unverified
611,-33.37221,15.986835,Unverified
612,-11.173275,64.337105,Unverified
613,-26.697472,45.82798,Unverified
614,-32.799538,14.302073,Unverified
615,10.0479765,3.1361647,Unverified
617,24.292297,47.75555,Unverified
618,31.639309,26.9398,Unverified
619,-11.985343,72.52424,Unverified
620,-20.37305,70.3872,Unverified
621,30.957321,8.227209,Unverified
622,-31.19196,66.029816,Unverified
623,28.44789,7.836646,Unverified
624,3.0334384,65.84564,Unverified
625,-19.036219,24.563507,Unverified
626,4.8946157,67.55581,Unverified
627,-3.5912075,14.720122,Unverified
628,7.5526905,33.299366,Unverified
629,27.603176,39.403248,Unverified
630,-11.573351,-6.0870786,Unverified
631,23.245066,43.697292,Unverified
632,9.250315,31.124163,Unverified
633,-5.0579233,9.299376,Unverified
634,-13.141045,-5.6167526,Unverified
635,-31.225386,11.205872,Unverified
636,-2.8136904,10.288135,Unverified
637,-23.28718,0.08423052,Unverified
638,-9.176252,19.814306,Unverified
639,-1.7681029,13.662427,Unverified
640,-6.138638,5.180442,Unverified
641,29.134047,36.175915,Unverified
642,-28.555943,31.138168,Unverified
643,17.040525,3.5609424,Unverified
644,30.75839,8.582373,Unverified
645,-28.514666,7.274112,Unverified
646,79.71478,10.710846,Unverified
647,23.604118,40.630253,Unverified
648,-0.26425368,1.4127637,Unverified
649,22.372288,25.64596,Unverified
650,54.51432,18.19734,Unverified
651,24.80662,-6.127587,Unverified
652,79.42308,17.850586,Unverified
653,-1.5891249,43.265884,Unverified
654,73.48228,9.825556,Unverified
655,25.656471,26.76772,Unverified
656,24.806631,-6.1275864,Unverified
657,7.991216,35.63824,Unverified
658,-25.567068,36.89152,Unverified
659,-25.574593,45.96501,Unverified
660,3.7406716,42.84832,Unverified
661,24.995094,-5.3244095,Unverified
662,0.57117593,10.973284,Unverified
663,-35.004543,67.960815,Unverified
664,23.708937,50.282978,Unverified
665,19.072685,-0.6302843,Unverified
666,10.939421,29.636818,Unverified
667,-14.397508,18.688602,Unverified
668,-5.7911477,53.9479,Unverified
669,5.049029,2.7691884,Unverified
670,-17.172712,66.85514,Unverified
671,22.765778,43.75384,Unverified
672,0.9561348,29.948116,Unverified
673,-17.315615,72.976425,Unverified
674,-8.641217,-6.8308024,Unverified
675,32.241535,5.667403,Unverified
677,-18.461857,72.83979,Unverified
678,16.29253,-0.11236782,Unverified
679,-13.016091,71.52795,Unverified
680,-33.95948,18.541767,Unverified
681,-10.061039,16.277142,Unverified
682,27.276218,-5.252903,Unverified
683,-20.254978,59.962193,Unverified
684,-25.626553,71.47329,Unverified
685,-22.589525,59.741943,Unverified
686,-9.557044,16.377573,Unverified
687,78.85668,12.350879,Unverified
688,-18.8248,68.21925,Unverified
689,-23.68635,58.360012,Unverified
690,53.970592,-2.515194,Unverified
691,53.98333,-2.4795184,Unverified
692,-4.023583,48.666897,Unverified
693,28.634346,50.235756,Unverified
694,-28.288944,37.132477,Unverified
695,25.715223,-52.15213,Unverified
696,-26.06522,8.940967,Unverified
697,2.9586086,30.99885,Unverified
698,-17.948584,18.208471,Unverified
700,-30.819345,64.13666,Unverified
706,57.05775,2.342922,Unverified
707,75.68135,9.689234,Unverified
710,-32.170517,12.875661,Unverified
712,23.274624,-7.00109,Unverified
713,22.871847,31.806137,Unverified
715,20.31715,26.68282,Unverified
716,0.5803855,48.1419,Unverified
717,-27.192482,59.67211,Unverified
719,18.500841,-0.20517525,Unverified
721,23.852015,-6.499788,Unverified
724,-4.8659153,54.056366,Unverified
726,-22.344675,59.91789,Unverified
727,-5.1118507,29.561954,Unverified
730,75.60309,6.4170446,Unverified
731,66.47557,16.720676,Unverified
732,-28.492634,34.309746,Unverified
733,-17.989536,27.234663,Unverified
735,9.6310625,65.39885,Unverified
740,67.914825,18.753092,Unverified
742,-17.364557,3.142483,Unverified
745,2.100918,40.25707,Unverified
746,59.053566,2.7855742,Unverified
749,33.98888,44.820477,Unverified
751,67.630135,21.881035,Unverified
752,77.58104,13.051685,Unverified
753,12.116686,29.407724,Unverified
756,29.438416,48.564667,Unverified
757,7.7044134,4.0342927,Unverified
760,71.43188,20.80318,Unverified
761,-32.57238,68.580414,Unverified
766,29.006777,7.283352,Unverified
771,-6.4446054,40.7317,Unverified
772,75.3901,11.620049,Unverified
774,75.93392,6.6047225,Unverified
777,66.919975,6.954487,Unverified
778,-21.409521,57.263145,Unverified
779,23.579683,-6.6466236,Unverified
780,23.636148,-7.1149707,Unverified
782,43.35173,3.9085398,Unverified
783,-5.1777205,48.783516,Unverified
784,-6.417914,7.198559,Unverified
788,-35.344124,67.57783,Unverified
789,-26.326084,57.466465,Unverified
790,-25.372631,56.021965,Unverified
792,-4.9157815,70.59684,Unverified
794,-20.204826,74.05661,Unverified
797,10.990413,39.57365,Unverified
799,23.90664,44.56371,Unverified
800,20.91559,24.250753,Unverified
801,-4.827032,41.968193,Unverified
802,6.0492797,1.5360417,Unverified
804,-20.403803,57.507458,Unverified
809,3.9818587,40.48867,Unverified
810,69.36305,22.126938,Unverified
811,77.33189,7.688066,Unverified
812,-18.299313,16.520464,Unverified
817,-14.149793,72.932976,Unverified
820,-0.11819915,69.47656,Unverified
823,12.802289,37.096714,Unverified
824,-14.421487,69.487526,Unverified
825,-27.822004,35.09409,Unverified
826,51.515823,1.6999553,Unverified
827,6.659859,33.97309,Unverified
828,-22.433619,26.279974,Unverified
831,-16.958778,17.335619,Unverified
833,-8.533144,5.736497,Unverified
835,67.387856,7.3837314,Unverified
842,71.91506,19.282944,Unverified
843,67.16107,3.0935204,Unverified
844,28.002306,-4.8333945,Unverified
845,68.00704,6.018201,Unverified
846,23.568598,-61.038296,Unverified
848,-33.932587,18.087242,Unverified
850,45.164925,5.971668,Unverified
851,-29.134575,61.419235,Unverified
852,-14.292635,72.687256,Unverified
853,-23.10464,68.27256,Unverified
854,26.384445,24.400368,Unverified
856,6.2626696,2.9278276,Unverified
858,-27.157404,46.360428,Unverified
859,-25.795164,45.209396,Unverified
860,14.830533,36.657204,Unverified
861,6.2039332,1.016742,Unverified
862,28.445055,23.355936,Unverified
863,1.298369,45.38546,Unverified
865,75.48647,15.836634,Unverified
869,0.9504734,-1.9610659,Unverified
875,-11.77698,8.030542,Unverified
876,-33.05085,15.297182,Unverified
877,0.29807153,14.274176,Unverified
878,76.25837,9.172377,Unverified
879,-32.04463,69.132904,Unverified
880,61.079254,4.9041877,Unverified
881,17.085394,2.3031304,Unverified
882,76.26539,12.271641,Unverified
883,-21.986517,25.857698,Unverified
886,54.46738,4.574897,Unverified
888,-21.330606,20.16282,Unverified
889,-1.282178,13.465792,Unverified
890,-21.50918,55.331993,Unverified
894,-13.093142,71.6685,Unverified
895,56.033752,18.918442,Unverified
896,4.0535507,63.283688,Unverified
897,4.2133913,37.472275,Unverified
898,-1.5967456,37.480034,Unverified
902,-26.135908,48.915245,Unverified
903,10.784493,3.2026725,Unverified
905,37.34179,6.667313,Unverified
906,9.210829,5.026311,Unverified
912,-17.363527,27.577936,Unverified
917,3.3359613,41.067417,Unverified
919,3.0781786,67.54689,Unverified
920,72.24126,19.443064,Unverified
922,22.411709,24.770788,Unverified
923,27.934252,38.657475,Unverified
925,-23.531857,34.731564,Unverified
928,39.9853,9.570526,Unverified
931,8.13586,65.95848,Unverified
934,-23.813164,32.75679,Unverified
935,-15.432716,71.10725,Unverified
938,7.272367,65.93388,Unverified
939,-31.644196,68.94599,Unverified
940,9.330245,4.396834,Unverified
942,76.62853,12.480075,Unverified
947,-26.518866,72.00373,Unverified
950,-9.731532,19.920616,Unverified
952,-20.83702,72.954956,Unverified
953,-23.853678,21.674063,Unverified
957,-23.551565,22.394112,Unverified
958,73.85921,9.430765,Unverified
965,-5.061716,41.876896,Unverified
966,52.246624,5.502746,Unverified
969,8.897441,27.45183,Unverified
970,-20.960304,54.94251,Unverified
972,17.494139,-56.351017,Unverified
973,2.1420105,44.266594,Unverified
979,45.994774,-36.427303,Unverified
980,26.082539,37.77892,Unverified
981,25.063145,-6.0012107,Unverified
985,11.427258,39.39625,Unverified
987,14.014434,33.241543,Unverified
988,3.7438114,67.523445,Unverified
991,5.994373,66.88537,Unverified
995,-33.52983,16.392586,Unverified
998,32.54813,46.356518,Unverified
999,23.062029,44.22395,Unverified
1000,46.969162,7.0778923,Unverified
1001,20.174206,42.186977,Unverified
1004,75.98665,15.088281,Unverified
1007,-19.069405,69.03748,Unverified
1014,4.2539973,67.50815,Unverified
1015,-18.017963,17.372849,Unverified
1016,12.606152,32.627617,Unverified
1018,-33.71176,17.291845,Unverified
1019,-11.354331,72.25372,Unverified
1020,-18.329498,70.16931,Unverified
1023,-19.99574,61.335148,Unverified
1024,57.917397,7.508543,Unverified
1025,49.22727,0.5933619,Unverified
1026,78.235916,13.125158,Unverified
1027,-27.6524,35.2953,Unverified
1029,4.6216965,67.0509,Unverified
1030,-27.573538,31.520912,Unverified
1031,2.5131426,67.23992,Unverified
1033,-5.856108,69.206116,Unverified
1034,2.0143447,-3.1371152,Unverified
1036,34.02933,44.300396,Unverified
1038,22.104061,44.6582,Unverified
1041,-20.100155,23.73167,Unverified
1045,65.26195,2.8696876,Unverified
1046,-21.59159,72.43099,Unverified
1048,-18.713291,70.21776,Unverified
1049,50.028976,-32.018696,Unverified
1050,-24.74177,30.598373,Unverified
1056,-4.949029,70.13022,Unverified
1057,-10.073938,12.177172,Unverified
1061,3.4622858,4.768004,Unverified
1063,-10.671845,13.42306,Unverified
1066,-17.105732,70.95257,Unverified
1070,-5.6207085,5.3103676,Unverified
1078,-28.135485,4.8572884,Unverified
1082,-1.1909572,46.199112,Unverified
1091,-22.893482,-0.38568014,Unverified
1099,23.932667,50.734535,Unverified
1102,-31.876966,14.003196,Unverified
1106,-5.386627,54.323124,Unverified
1107,26.636705,23.881187,Unverified
1108,-26.608282,39.26752,Unverified
1109,-33.419304,69.12172,Unverified
1110,25.374619,-6.5032015,Unverified
1112,-27.575565,54.457394,Unverified
1114,31.378292,4.7236686,Unverified
1117,-19.695597,71.88292,Unverified
1119,-8.050587,-53.019688,Unverified
1121,77.88179,10.00962,Unverified
1122,-3.7488773,70.860176,Unverified
1125,-20.666561,71.79178,Unverified
1127,-20.938368,56.337845,Unverified
1129,44.851795,2.1703153,Unverified
1130,-8.783639,-50.590015,Unverified
1131,68.346756,3.9704294,Unverified
1132,-11.227869,-6.176119,Unverified
1133,-28.552465,33.785618,Unverified
1138,32.524128,26.136503,Unverified
1141,-25.410439,72.90568,Unverified
1142,22.76218,30.937391,Unverified
1144,31.264015,3.7522635,Unverified
1145,7.8382716,26.792706,Unverified
1147,-26.24128,72.80893,Unverified
1148,31.755846,26.866474,Unverified
1151,0.19445772,68.483925,Unverified
1152,-12.953935,18.345737,Unverified
1153,-6.125493,-7.8025136,Unverified
1154,32.071682,42.702175,Unverified
1155,-21.321049,18.377394,Unverified
1159,-27.339582,38.32951,Unverified
1160,-3.532091,-59.92151,Unverified
1164,24.454763,-7.1140757,Unverified
1167,-6.28428,40.014984,Unverified
1168,23.534605,39.793526,Unverified
1169,79.72722,16.51932,Unverified
1170,-16.318462,-5.0292244,Unverified
1171,25.054464,-6.6362386,Unverified
1173,32.57972,49.54254,Unverified
1175,31.489212,27.969398,Unverified
1178,1.6357247,46.024567,Unverified
1179,0.45647302,36.94177,Unverified
1181,21.948147,47.15696,Unverified
1183,6.972801,34.28432,Unverified
1184,16.838919,-0.20366101,Unverified
1187,-19.006159,17.437056,Unverified
1195,35.55528,5.0493264,Unverified
1196,21.243279,1.2808989,Unverified
1197,36.604763,6.709476,Unverified
1200,-25.15249,55.432552,Unverified
1202,-17.133142,73.02263,Unverified
1203,-26.701162,71.878006,Unverified
1206,31.932497,49.347397,Unverified
1207,-0.9875529,13.22384,Unverified
1208,50.282383,15.387237,Unverified
1209,13.3732815,64.538765,Unverified
1210,12.677042,64.74222,Unverified
1214,32.533474,42.937714,Unverified
1216,-0.141656,39.804714,Unverified
1220,-13.458526,71.22423,Unverified
1225,-20.205385,69.00415,Unverified
1227,52.09955,4.7367277,Unverified
1229,-33.854916,17.74143,Unverified
1230,25.947006,29.755566,Unverified
1233,-5.6982174,54.011887,Unverified
1235,-24.535072,43.799114,Unverified
1241,32.23695,25.219852,Unverified
1244,67.53268,3.1945682,Unverified
1245,-46.32301,-32.094727,Unverified
1247,20.90366,-3.1382573,Unverified
1251,6.9223595,36.968525,Unverified
1252,54.783466,18.650562,Unverified
1253,16.134693,2.6768641,Unverified
1255,34.531826,-1.8949883,Unverified
1258,3.7499435,6.2943115,Unverified
1259,-36.115078,63.307384,Unverified
1260,-32.002693,65.957695,Unverified
1261,14.559587,3.351299,Unverified
1262,2.7216737,43.868496,Unverified
1263,-21.122297,27.532927,Unverified
1264,48.69815,2.2618423,Unverified
1265,-15.079772,68.76023,Unverified
1272,54.812275,20.521566,Unverified
1278,-6.410829,7.218142,Unverified
1279,35.148277,5.09242,Unverified
1280,35.71232,-1.1967026,Unverified
1282,-20.309189,54.88676,Unverified
1283,3.537922,67.91688,Unverified
1284,40.648964,5.1070633,Unverified
1287,48.49029,0.7346909,Unverified
1288,36.1198,7.438214,Unverified
1289,35.887604,5.790715,Unverified
1291,22.399002,31.645817,Unverified
1292,29.36677,35.493526,Unverified
1294,-58.53865,-17.993122,Unverified
1295,35.53076,-1.2609947,Unverified
1297,34.992535,-2.6476634,Unverified
1301,28.509346,-4.5280666,Unverified
1303,-30.148191,9.361715,Unverified
1306,68.159584,18.157305,Unverified
1313,-9.774875,16.685724,Unverified
1315,73.97532,5.681213,Unverified
1317,41.28265,8.9387665,Unverified
1318,3.0584486,7.5915136,Unverified
1319,-32.189953,68.16656,Unverified
1323,38.405148,-34.621838,Unverified
1324,-25.156784,2.5010765,Unverified
1327,-6.3186245,29.07046,Unverified
1328,51.694065,5.735891,Unverified
1329,31.115982,27.830288,Unverified
1330,-22.42517,23.468508,Unverified
1331,45.014862,2.1365716,Unverified
1341,78.3868,8.786516,Unverified
1342,-19.323513,16.022116,Unverified
1345,-8.297482,20.63671,Unverified
1348,32.92346,3.1969616,Unverified
1351,7.273429,26.726284,Unverified
1352,-22.49793,22.357494,Unverified
1355,35.309757,6.4995637,Unverified
1356,34.691765,-1.3815062,Unverified
1358,-7.9138837,3.9936292,Unverified
1360,33.673855,9.115385,Unverified
1363,50.306522,1.2895525,Unverified
1366,33.255302,26.274054,Unverified
1367,-0.95507115,7.639641,Unverified
1368,52.276203,6.99708,Unverified
1372,-32.471367,13.434697,Unverified
1375,-7.764527,-7.195473,Unverified
1378,-23.29451,0.06635495,Unverified
1379,5.983811,33.957333,Unverified
1384,54.196774,16.125582,Unverified
1386,-23.997566,69.570854,Unverified
1387,79.923454,17.52831,Unverified
1390,-30.683434,65.04537,Unverified
1393,8.682737,36.335392,Unverified
1395,-33.558647,14.752448,Unverified
1396,54.4407,3.2422812,Unverified
1397,-22.234667,-2.0343935,Unverified
1400,77.8128,19.249243,Unverified
1401,54.7334,20.658438,Unverified
1402,27.414513,33.775574,Unverified
1408,-16.656557,68.561264,Unverified
1409,38.946953,9.402462,Unverified
1416,70.713394,16.806818,Unverified
1418,54.36464,5.0102057,Unverified
1419,-19.654606,72.38628,Unverified
1420,21.516083,0.74197006,Unverified
1421,-28.710682,51.464977,Unverified
1422,26.15377,-9.039345,Unverified
1424,-0.8913732,46.10586,Unverified
1428,3.0296361,-1.720554,Unverified
1429,26.510273,23.082594,Unverified
1432,51.11727,14.872357,Unverified
1440,30.62911,34.57122,Unverified
1442,34.918324,-1.3344724,Unverified
1448,-31.672422,47.20258,Unverified
1457,18.140491,0.35532674,Unverified
1459,36.57266,7.8186364,Unverified
1461,-2.7874386,11.056175,Unverified
1462,24.632286,47.16084,Unverified
1463,-20.899101,-2.3808436,Unverified
1466,78.072876,19.039616,Unverified
1468,49.891434,0.8105431,Unverified
1471,22.626791,43.90579,Unverified
1478,32.762917,4.866094,Unverified
1483,22.91681,-7.2443323,Unverified
1485,-27.774292,60.112083,Unverified
1491,25.937712,-6.10524,Unverified
1494,79.55694,10.773807,Unverified
1495,-1.974786,10.629336,Unverified
1499,52.08636,15.98621,Unverified
1503,35.249496,8.103138,Unverified
1506,29.223282,8.06581,Unverified
1515,-16.64672,67.084724,Unverified
1517,-27.715397,55.113613,Unverified
1518,9.651685,29.552374,Unverified
1519,-16.307962,-5.1159167,Unverified
1523,69.746796,22.55565,Unverified
1524,72.543335,18.63725,Unverified
1525,38.534298,6.067795,Unverified
1526,72.3636,20.036903,Unverified
1530,1.0176234,38.422066,Unverified
1531,-24.796799,1.7807984,Unverified
1532,-31.487068,47.367104,Unverified
1533,-10.886908,13.911819,Unverified
1534,28.88659,-4.3030863,Unverified
1536,34.28594,45.677734,Unverified
1537,65.84106,15.253078,Unverified
1540,0.5817411,68.78862,Unverified
1542,-16.333061,26.911068,Unverified
1543,68.97403,7.6066,Unverified
1548,1.600769,37.562626,Unverified
1552,22.218336,25.299889,Unverified
1555,35.598213,8.031143,Unverified
1557,-3.606691,68.6783,Unverified
1558,-3.269619,53.117714,Unverified
1561,16.942122,-1.3049238,Unverified
1562,2.9867003,44.47919,Unverified
