,raw,cluster,s,pol,sub
3485,"Pressure washing the deck and this thing popped up.  Hadn't seen anything like this before.  Probably not an Asian Hornet, but .....",[1],Negative ID,0.0,0.0
3486,I have an insect that I h e trapped in myHouse on lake whatcom. The insect is 1.5-2.5 inches long. It is a strange looking insect and thought I’d upload images just in case. Doesn’t seem to be anything alarming but thought it’d be best to try and i,[1],Negative ID,0.12,0.29
3487,I live at . I came home from work and went to throw away some trash in the trash can beside my door to my trailer which is next to my chimney and it was sitting on my chimney. It flew at me and I ducked away from it and I ran back about 15 feet or so to,[1],Unverified,0.04545454545454545,0.16666666666666666
3488,Caught this today at my house,[0],Negative ID,0.0,0.0
3489,They were seen in Autozone in Burlington Washington when I was unloading the truck.,[0],Unverified,0.0,0.0
3490,Large mostly black wasp like insect noted on firewood pile.,[1],Negative ID,0.023809523809523808,0.430952380952381
3491,Compared this trapped hornet to photos - looks exactly like one.,[1],Unverified,0.024999999999999994,0.125
3492,"It was a reddish/brownish/yellowish wasp type of flying bug. It was about 3 inches long, and it's stinger was about half an inch. I saw it in Sedro Woolley, WA. I wasn't able to take a picture.",[0],Unverified,0.09444444444444444,0.3972222222222222
3493,This is the second sighting in two days. We killed this one.,[1],Negative ID,-0.1,0.0
3494,"Big huge stinger, dead at the neighbors",[1],Negative ID,0.0666666666666667,0.4666666666666666
3495,spokane valley Washington... landed on coworker. Was not able to get picture but able to see it.. roughly 2in ling orange head,[1],Unverified,0.049999999999999996,0.5499999999999999
3496,It was too quick to get a photo. We had just packed up our car in the campground parking lot and it buzzed. Unmistakeable orange color and incredible size. We spend a lot of time outdoors and we have never seen anything like this.,[0],Unverified,0.6166666666666667,0.7
3497,Asian Hornet seen on 40th Ave By Juneau one singular flying around near ground,[1],Unverified,0.05,0.2
3498,"Just saw this large wasp. Doesn't look like an Asian giant hornet, but it is larger than any wasp I've seen here. For reference, the metal rectangle at the base of the metal bird is 2 inches wide.",[0],Negative ID,-0.11428571428571428,0.5547619047619048
3499,Solitary insect approx 1 1/2 inches long. Crawling on our deck.,[1],Negative ID,-0.05,0.4
3500,I saw the bee as I was waiting for a stop light to turn on Kitsap Way and it was in front of my car but I think i noticed it because the car in front of me was white and I realized what I saw. I could see the back and orange and it's pointy bottom.,[0],Unverified,0.13333333333333333,0.2333333333333333
3501,"Flew past me in my parking pad. It was, by far, the biggest bee I have ever seen. I live in a rural area. I think you should put traps around here.",[0],Unverified,-0.0034090909090909102,0.4375
3502,"Not sure what kind of hornet it is but he is over an inch long..Caught got in large spider web,..I zapped him with the bug racket several times but only stunned him,..he is now residing in a jar",[0],Negative ID,0.11285714285714285,0.6434920634920634
3503,Found floating,[1],Negative ID,0.0,0.0
3504,This is in my house�?I’m not sure if it’s a giant hornet or if it’s just a large wasp but I have never seen anything like this before in my life it’s really terrifying,[1],Unverified,-0.25892857142857145,0.8293650793650793
3505,"Was in garage caught in web, then gone",[0],Unverified,0.0,0.0
3506,"Huge stinger. Muggy afternoon, 72 degrees approx. first rain overnight since fires in our area.",[0],Unverified,0.0166666666666667,0.6777777777777779
3507,"Was found near some plantings, I was able to swat it and capture it.  In Eastsound, on Orcas Island.",[1],Negative ID,0.3,0.5125
3508,"This was small if it was a giant hornet, since it was probably half an inch. It looked different than a wasp though. Seen on my lawn. Tried to attach the photo I took, but I can't tell if it's attached",[1],Unverified,-0.10416666666666666,0.5416666666666666
3509,"Pretty certain this is a bald face hornet, I'd say 1.5 inches long",[0],Negative ID,0.1380952380952381,0.6571428571428571
3510,Found this at loon lake,[1],Negative ID,0.0,0.0
3511,I'm  fairly familiar with the hornets and wasps commonly in Washington state. But this was big!,[1],Unverified,0.025000000000000005,0.3666666666666667
3512,flew into my apartment. Made a quick run to my bedroom to stay safe?,[0],Unverified,0.41666666666666663,0.5
3513,I thought it was a pigeon hornet at first so went outside to investigate. But it had yellowish lines on the abdomen. Biggest flying insect I've seen.,[0],Unverified,0.125,0.19166666666666665
3514,Jody called USDA-NRCS to report possible nest in her carport in Gig Harbor. She is disabled and her message did not provide an address.,[1],Unverified,-0.1,0.65
3515,"It's almost 2"" long.",[1],Negative ID,-0.05,0.4
3516,"This was a 2 1/2 - 3 inch Asian hornet. It was close to an inch thick. It had a very large stinger. It was attempting to enter the garbage can. Over the last 2 months, my partner threw away raw oysters which rotted for a week. Also, he threw a dead rat i",[1],Unverified,-0.07536630036630038,0.3267246642246642
3517,Unsure if it’s indeed an Asian hornet but it’s about 1.5�?in length. I Saw it flying and smacked it out of the air with a shovel.,[1],Negative ID,0.0,0.0
3518,burrowing in sand/dirt cracks of curb of sidewalk outside front door of business,[1],Negative ID,0.0,0.05
3519,Confident sighting for getting to examine it for 30 seconds. Eating pollen from flowers with other bees(honeybees). 3-4 times the honeybee size and looked similar to photos ive seen on the news. Did not look like a wasp/hornet/yellow. Type of bee ive nev,[0],Unverified,0.125,0.5361111111111111
3520,Pretty sure it was an Asian Giant Hornet I just saw attacking a honey bee in my backyard.  It was at least 3 or 4 times the size of the little bee and it had a fat body.  It was big enough to make a loud noise when it flew into the window.,[1],Unverified,0.04027777777777778,0.5765432098765433
3521,Flew right at me wanting to attack,[0],Negative ID,0.2857142857142857,0.5357142857142857
3522,About 2 inches long. Heading N. By NW. Moving too fast for me to get a picture.,[0],Unverified,0.07500000000000001,0.5
3523,Saw the hornet flying around a few times.,[1],Unverified,-0.2,0.1
3524,"Dogfish Beach, (Please note this is a nude beach) Visually spotted what is believed to be the Giant Asian Hornet. On Friday at least 4 of them",[1],Unverified,-0.075,0.35
3525,"I think this was most probably a Great Golden Digger Wasp, but it was as large as they come - just over an inch, and it seemed to have a little more yellow, so I wanted you to know.It was right in front of my front door, so I'm concerned.I had never seen",[0],Unverified,0.30156249999999996,0.46428571428571425
3526,Animal was tired and easy to trap.,[1],Negative ID,0.016666666666666663,0.7666666666666666
3527,This hornet was very aggressive.,[1],Negative ID,0.2,0.3
3528,Saw at least one yesterday and at least one today. Flying aggressively at and around people,[0],Unverified,-0.3,0.4
3529,Flew past me and landed on a tree in my yard.it is approximately 2�?long.,[0],Negative ID,-0.325,0.425
3530,Sept. 16,[1],Unverified,0.0,0.0
3531,I didn’t want to get close enough to photo. The hornet I saw was at least 2 inches long and very wide . It was in the breezeway near the hospital parking garage roof at Providence Colby Campus .,[0],Unverified,-0.076,0.44400000000000006
3532,"Was about the size of an adult index finger, got aggressive from a leaf blower disturbing it, long slender wings, black think body flew away before photo could be taken or before it could be killed",[0],Unverified,-0.16333333333333333,0.38666666666666666
3533,I’m a bee keeper that breeds queens and am attending University of Montana for master beekeeper.  Believe I saw one that landed on my apple tree in my Apiary.,[1],Unverified,0.0,0.0
3534,Already called in but no response noticed. No news update. No return response. Check your charts for Dogfish Point in Skagit County. On the beach along the bench at the bottom of landscaped steps and a stone bench.,[1],Negative ID,0.0,0.0
3535,"Two of us observed a dark orange large hornet approximately 2�?long on an herb plant. I attempted to catch it, but it got away. No photo.",[1],Unverified,-0.11190476190476191,0.4761904761904761
3536,"I have it in a baggie, found it dead",[1],Negative ID,-0.2,0.4
3537,This Hornet was resting on my asphalt driveway. It had a leaf piece about the size of a nickel in it's claws. It flew straight up to about three feet then flew away carrying the leaf piece gripping the edges of the leaf. It held the leaf parallel to it's,[0],Unverified,0.2333333333333333,0.4666666666666666
3538,"The hornet flew in our open back door. It was about 1.5 inches long or more with a black thorax, larger than any bee or hornet I have seen before. We brushed it out of the house.  We were a bit startled and did not capture a photograph.",[0],Unverified,0.04047619047619048,0.3476190476190476
3539,"I sent an alert earlier from my phone and did not have an image at that time.  This one was sent to me.  They said it was about 1.5"" long, and made a clearly audible sound as it fly past them prior to taking the attached picture.",[1],Negative ID,0.14285714285714285,0.4047619047619047
3540,giant bee landed near me.  I stepped on it.,[1],Negative ID,0.05,0.7
3541,1.5 in to 2 in long,[0],Negative ID,-0.05,0.4
3542,Found dead on my deck. My downstairs neighbor found one and killed it. There at least two dead ones in my neighborhood.,[1],Negative ID,-0.22499999999999998,0.30000000000000004
3543,Bee was dead on driveway.  We have Japanese Knotweed in this area that we've been battling with for years.,[1],Negative ID,-0.1,0.2
3544,Large hornet flew in back door and landed near skylight.  Very big/heavy. Made a distinctive buzzing noise. Tried to catch it but it flew back out the door before I could. Compared to images on google and looks very similar- about 1.5�?- biggest bee I,[1],Unverified,0.0857142857142857,0.27476190476190476
3545,A asian giant hornet flew into my home. I didn't get a picture but was able to get it out of my home. (I didn't realize that this is what it was) it was very large and when looked at it closer had yellow markings similar to a bees but more black then yel,[1],Unverified,0.13898809523809522,0.43943452380952375
3546,"I bagged this hornet on September 16, 2020",[1],Negative ID,0.0,0.0
3547,Could not get a picture because it flew away but I think we just saw one of these at Discovery Park in Magnolia.,[1],Unverified,0.0,0.0
3548,may be bald-faced hornet. More white than yellow. Very big.,[1],Negative ID,0.125,0.1575
3549,"We discovered this when we cut down a tree. We have seen the larger hornets on our property? Mostly Black, yellow head and legs were black and yellow. The one we saw was about an 1.75 inches long.",[0],Unverified,-0.076984126984127,0.29365079365079366
3550,"Large, loud hornet seen buzzing near our camp site. I’ve seen these hornets in Japan a few years back and this one looked identical.",[1],Unverified,0.04285714285714285,0.34571428571428575
3551,"Large, 1.5-2 inch, mostly black hornet with thin yellow/orange stripes on rear",[1],Unverified,-0.11746031746031747,0.5706349206349207
3552,This Hornet is trapped in between my glass door and screen door- It is Alive,[0],Negative ID,-0.05,0.2
3553,Doesn't really match any photos. So here it is,[1],Negative ID,0.2,0.2
3554,We found this gigantic bee dead in our yard.  Is this a murder hornet??,[1],Negative ID,-0.2,0.4
3555,"Saw this on our driveway, squished it (but not enough to kill it), then trapped it in a candle.  It's about 1.5 inches long.",[1],Negative ID,-0.08333333333333333,0.3
3556,Found it in my office. Flew there my open window which faces my back yard.,[1],Negative ID,0.0,0.25
3557,i may have found a dead asian giant hornet in my pond.,[0],Negative ID,-0.06666666666666667,0.4666666666666666
3558,Photo does not include the full body. It landed on my husband’s shoulder while he was helping a friend build a deck and the bottom part of the body fell off when he killed it.,[0],Negative ID,0.07499999999999998,0.275
3559,"found in our house, biggest bee ive ever seen",[0],Negative ID,0.0,0.0
3560,I killed a large wasp that is black an white an quit large,[0],Unverified,0.012380952380952376,0.2580952380952381
3561,Big hornet,[1],Unverified,0.0,0.1
3562,Near belfair wa. Probably not this species but thought better safe than sorry. Please I’d and reply if possible,[0],Negative ID,0.12000000000000002,0.6799999999999999
3563,"I smashed it, so it is a bit crushed but there are many larvae too.  It is huge.  Maybe a Paper Wasp, but unsure.  What shall I do with them?",[0],Negative ID,0.26666666666666666,0.5
3564,we were on a nice drive on marine Drive near the whales.  We were heading tword the the round about next to the rawganic store. One passed directly in front of our car in the direction of Semiahmoo,[1],Unverified,0.12,0.43999999999999995
3565,This was in my Seattle garden,[1],Negative ID,0.0,0.0
3566,"Fishing on lake terrell up by ferndale wa. Heard some ""big"" sounding buzzing in the reeds by a stump and caught sight of a huge wasp type insect.",[0],Unverified,0.20000000000000004,0.5
3567,"I saw this insect on the beach of the nooksack River, it was huge, I thought it was a spider at first...",[1],Negative ID,0.32500000000000007,0.6166666666666667
3568,Trapped in my DynaTrap. I kept the corpse. More photos available. Head crushed by the trap fan. Picture attached,[0],Unverified,0.15,0.25
3569,I was moving my lawn when it flew at me I was able to catch it here is a pic,[0],Negative ID,0.5,0.625
3570,We found a very large hornet. About 2 inches long with a very large stinger. About 1/2 to 3/4 inch long and fairly thick. The coloring was all black with thin yellow banding,[1],Unverified,-0.0511904761904762,0.459077380952381
3571,I stepped in it and put it in a ziplock bag,[0],Negative ID,0.0,0.0
3572,Kept trying to sting with very long stinger.,[0],Negative ID,-0.065,0.52
3573,We caught it and have it in a jar and it's still alive,[1],Negative ID,0.1,0.4
3574,"Found near our garage.  I think this is a Pigeon Tremex, but thought I'd best send a photo.  Never seen this insect before.",[1],Unverified,0.55,0.35
3575,"Darker in color, little yellow on body was seen. large in size (2.5-3�?body length) tried to catch it, so large you could hear its wings when it was flying.",[0],Unverified,0.06026785714285714,0.3392857142857143
3576,We have it captured in a jar and we have no clue what it is.,[1],Negative ID,0.0,0.0
3577,This doesn't look as stocky as the Asian hornet pictures I've seen but thought I should report it just in case.  Quarter added for scale.,[1],Negative ID,0.0,0.0
3578,Was attracted to my porch light and kept running into the windows until I was finally able to catch it,[1],Negative ID,0.45,0.6625
3579,An unground nest that was ver active so I got away. Cant be certain of type but it is a good size hole in the ground.,[0],Unverified,0.2603174603174603,0.5904761904761905
3580,laying on deck this morning.... has not moved for quite awhile,[1],Negative ID,0.0,0.0
3581,He is currently in a jar turned upside down on the cement. It's hard to get a good look at his back and face,[1],Negative ID,0.050555555555555534,0.36611111111111116
3582,"very large, orange hornet, flew off before I could get a picture. at least 1.5 inches, very very loud buzzing, almost helicopter noises when it's wings flapped.",[0],Unverified,0.036190476190476197,0.6523809523809524
3583,I was watering my garden and saw a very large wasp land on the gravel path about 10 feet from me. It had an orange face and dark body with the rear tip of its body also orange. It was noticeably larger than the other wasps I’ve seen previously in the a,[0],Unverified,-0.03261904761904762,0.3997619047619048
3584,"flying towards me, i swatted it to the ground and stepped on it.. its still alive inside of mason jar",[1],Unverified,0.1,0.4
3585,Saw a few of them in my spearmint in my garden they were near other bees as well.,[1],Unverified,-0.075,0.2916666666666667
3586,We have never seen this type of bug in our back yard before,[1],Negative ID,0.0,0.0
3587,"Believe we killed a murder hornet at the City of Lacey fuel station on College Street in Lacey, WA. We have it at the Lacey Fire District #3 Headquarters at 1231 Franz Street SE",[1],Negative ID,-0.2,0.0
3588,It was lodged between my headlight and bumper on my ford focus wagon,[1],Negative ID,0.0,0.0
3589,"Big wasp flew next too me 100% sure it was a murder hornet,",[1],Unverified,0.16666666666666666,0.3296296296296296
3590,"large yellow head, black thorax, and pulsating tail black and yellow striped",[0],Unverified,-0.023809523809523808,0.2590476190476191
3591,"I’m 100% positive it was one, 2 inches long, HUGE butt, photo isn’t mine but a very similar reference. It hovered and then flew out of the slider to outdoors. My dog was sniffing around and Yes it could have been mistaken for something else but it wa",[1],Unverified,0.14431818181818185,0.5913636363636363
3592,Saw a suspicious insect a week ago. Visited here again today and saw the same type of insect. Largest hornet I have ever seen.,[1],Unverified,0.0,0.125
3593,Large with orange and black stripes. Huge long wings. Loves my dahlias and tomatoes.,[0],Negative ID,0.09940476190476193,0.5404761904761904
3594,Hornet sighted outside of 5th story window.  Attempted to come in through window,[1],Unverified,0.0,0.05
3595,Obstruction island San Juan’s,[1],Negative ID,0.0,0.0
3596,At Boeing Everett Flightline at 4:00 pm.  Could not see it's face as it had its back to me but definitely a large bee the size of my little finger with reddish wings. Was about 6 feet away from me. Tried to get closer several times but it kept flying awa,[0],Unverified,0.0066964285714285685,0.23214285714285715
3597,it fits the description perfectly and I killed it inside my house. The body was swept down the patio. I can look for it tomorrow.,[0],Unverified,0.21481481481481482,0.42962962962962964
3598,This hornet stung me as I stepped near him on the ground.  I watched him go under a space in the concrete of our driveway and observed other hornet activity in and out of this.  I didn’t take a photo of the very large hornet.  My doctor said this was t,[1],Unverified,0.10089285714285715,0.40803571428571433
3599,This hornet was big. Its length was from the tip of my pointer finger to a little bit past my knuckle. The hornet was not skinny. I did not take a picture of it because I was not about ready to get stung by it. I just could not believe how big it was. It,[1],Unverified,-0.0475,0.29000000000000004
3600,didnt get picture but very large larger the a big bumble bee south everett just east of 128th and I5,[1],Unverified,0.09285714285714286,0.38571428571428573
3601,While chopping wood at our cabin at Lake Cushman I saw a very large ‘insect�?with a large stinger. I panicked and struck it and proceeded to stomp it into the dirt. Proceeded to stomp on it until demolished. It didn’t occur to me at the time to tak,[1],Unverified,0.24642857142857144,0.4928571428571429
3602,"I spotted one while I was chopping wood.  I commented on it later that night, saying I say big ass hornet and that i think it was a queen.   Never having seen either one.  I am sure it was one unless like I said , our native queen Hornets are a close loo",[0],Unverified,0.16666666666666666,0.3296296296296296
3603,I didn't have my camera. It had bright orange head and bands on it's body. About the size of a wasp.  Day at community garden at Harbor pointe Blvd. Mukilteo WA. It grabbed my attention since I have never seen a wasp that bright orange.,[0],Unverified,0.7000000000000001,0.7999999999999999
3604,Saw the insect borrowing into one of holes in one of my neighbors yard. It did fly away after checking out a few spots,[1],Negative ID,0.30000000000000004,0.5
3605,"During outdoor meeting with contractor a large bee buzzed the two of us.  We both commented on the size of the bee.  It was easily 2-inches long.  It flew at us, between us, and then flew away.  It was only a momentary sighting.",[1],Unverified,0.1494047619047619,0.6654761904761904
3606,Looks like a young one and was very slow,[1],Negative ID,-0.14500000000000002,0.46
3607,"Don’t believe it is an asian hornet, but can’t identify it.",[0],Negative ID,0.0,0.0
3608,Huge bees. Want to confirm and learn how to elimate.,[1],Unverified,0.4000000000000001,0.9
3609,"The insect was about a inch long with an orange head and stripes. It few between us, and circled us slowly before flying away.",[1],Unverified,-0.18333333333333335,0.3
3610,He was flying very fast at my mom and I. He was almost the size of my pinky.,[1],Negative ID,0.26,0.78
3611,Not sure if this is a bald faced hornet but its huge!!,[0],Negative ID,0.18750000000000006,0.8944444444444444
3612,This was caught by my Ring doorbell.,[1],Negative ID,0.0,0.0
3613,Saw a smashed insect on the road during a walk that looked very much like the Asian giant hornet,[0],Unverified,0.08666666666666667,0.42
3614,"yellow antennae and ¾"" long black stinger",[1],Negative ID,-0.07222222222222223,0.2777777777777778
3615,"Was on our porch at night.  It was definitely all of 2"" long.  Sorry but it got smashed and thrown away.",[1],Unverified,-0.18333333333333335,0.6333333333333333
3616,Found at family farm in freeland wa,[0],Negative ID,0.0,0.0
3617,"flew past upstairs window, men trimming trees in small wood behind house could have disturbed it",[0],Unverified,-0.3,0.45
3618,"I saw 2 hornets in Marysville, Wa. and noticed their size. I was able to catch one. It is in a ziplock bag in my posession.",[0],Negative ID,0.5,0.625
3619,I found a dead bee/winged something that’s almost 2 inches long with a stinger that is 1/2 an inch. It is black and the bug is dried.,[0],Negative ID,-0.15416666666666667,0.45833333333333337
3620,this is not an Asian hornet but i couldn't find any other pages. I did a little research and the only insect that looks like this is from England. could you assist,[0],Negative ID,-0.078125,0.46875
3621,Dead on my patio.. it’s in a baggie,[1],Negative ID,-0.2,0.4
3622,"We caught and killed 2, 2nd on September 25th",[0],Positive ID,-0.1,0.0
3623,"Found this large wasp/hornet like insect (alive) on our deck in Anacortes, Wa after strong wind/rain on morning of 09/24/2020. It was slightly larger before rigor mortis set in and it curled up a bit.",[1],Negative ID,0.1869047619047619,0.5154761904761904
3624,Found barely moving in our garage,[0],Negative ID,0.05,0.1
3625,Was at work it stung me through a heavy leather glove,[1],Unverified,-0.2,0.5
3626,"Saw what I am pretty sure was an Asian hornet in my front yard this morning. It landed on a bush and got caught up in a spider web. It was large enough to break free, it moves to another section of the bush and began to clear the web from it's body. I we",[1],Unverified,0.20918367346938777,0.5715419501133786
3627,"9/27/20 On our front porch  840 NE 58th St, Seattle, WA",[1],Negative ID,0.0,0.0
3628,"Was checking tomato plants, heard buzzing. Saw large bee type insect with orange striped end of body (abdomen?) Not good look at face or eyes as it was about 6 feet above me",[1],Unverified,-0.04523809523809524,0.37619047619047624
3629,Found dead,[1],Negative ID,-0.2,0.4
3630,Saw one flying around. Unable to take picture.,[1],Unverified,-0.5,0.5
3631,"Unable to take a picture since it took off before I could grab my camera, but I got a really good look at it through the window and it definitely had the orange face and didn’t look like any of the other wasps on your website.",[1],Unverified,0.01874999999999999,0.49375
3632,"Doesn't look exactly like the picture, but we thought we'd report just in case.",[1],Unverified,0.25,0.25
3633,"We observed this bug in Soap Lake, WA. It doesn’t have wings but I didn’t know if maybe they develop those later. Honestly, this thing just looked like nothing I’ve ever seen before so I wanted to submit it to be safe.",[0],Negative ID,0.3666666666666667,0.4666666666666666
3634,Flew into our home and landed in a window. It appears to possibly be a different type. But I’m unsure.,[1],Negative ID,0.0,0.6
3635,Huge,[1],Unverified,0.4000000000000001,0.9
3636,Massive size with a weird orange colored head.,[0],Unverified,-0.25,1.0
3637,Looked much larger before I swatted it with fly swatter,[1],Negative ID,0.4,0.7
3638,May have captured a young murder hornet not sure as allergies to bed stings captured in Everett at QFC Everett Avenue and Broadway Everett Washington,[1],Unverified,-0.075,0.6444444444444444
3639,"2 sets of wings, 2 stingers? Thin, black body, orange wings, orange antennas.",[0],Negative ID,-0.2833333333333333,0.6416666666666667
3640,I’m not sure but I have never seen one of these,[0],Negative ID,-0.25,0.8888888888888888
3641,Big hornet. Appears to be a Bald Face?,[1],Negative ID,0.0,0.1
3642,"Found in a brick, flew away after picture was taken.",[1],Negative ID,0.0,0.0
3643,My dog brought this in to my home. I dont think its an Asian Hornet but I've never seen anything like it before.,[1],Negative ID,0.0,0.0
3644,while our walking at Shoreview park near the Shoreline Community College a man walking with his son and dog warned us about a sighting of a possible murder hornet nearby.  he spotted the hornet in the field adjacent to the baseball field and the playgrou,[1],Unverified,0.05,0.7
3645,Killed and put into bag.   Larger one was spotted before the little one we killed,[1],Unverified,-0.146875,0.25
3646,Saw this on my Ring camera and thought maybe it was a murder hornet.,[1],Unverified,0.0,0.0
3647,"I was working on building a feeding station when one flew onto the front of the roof header.  The size of the hornet and especially the stinger scared me from taking any action.  I did not have my camera with me to take a picture.  This thing was HUGE, e",[1],Unverified,0.1666666666666667,0.6666666666666666
3648,1.25+ in length. Digging hole. Terminated by tennis racket. Have most of body.,[1],Negative ID,0.5,0.5
3649,"It looked similar to a yellow jacket, but was at least 1.5 inches long. We saw it through our apartment window, but were not able to get a picture of it. Wanted to report just in case.",[1],Unverified,-0.12,0.36500000000000005
3650,At about 1:30pm today a 1.75 - 2 inch (wasp) from stinger to head landed 1' from me. I had the opportunity to see it very clearly. The picture attached is from online. It is exactly what I saw.,[1],Unverified,0.19,0.37416666666666665
3651,I first saw it from in the House and thought it was a hummingbird because of it's size and how it moved. It chased all of the honeybees away from the flowers. I think it is to skinny to be the Asian Hornet? I have never seen one anywhere close to this bi,[1],Negative ID,0.125,0.16666666666666666
3652,"Sorry was not able to rake photo. It was very large, appeared to be orange and black. Tried to get close but was afraid for my toddler that was with me",[1],Unverified,-0.24761904761904763,0.7030952380952381
3653,"the pest was back and yellow and around 2"" long. it had landed on my wife's behind in the front yard of the location below. by far the largest wasp like creature i have seen in 45 years in wa.",[0],Unverified,-0.06999999999999999,0.42000000000000004
3654,"I was in my backyard and saw something out of the ordinary,it looked like an Asian wasp because of the color first off and size  and shape",[0],Unverified,0.125,0.16666666666666666
3655,"It was spotted in our community garden in Sudden Valley. In the photo, it is on the large white allium blossom - at least 2"" long.",[0],Negative ID,-0.027142857142857146,0.34571428571428575
3656,They made a nest in my shed at my house.,[1],Unverified,0.0,0.0
3657,The insect appears to be distressed and dying.,[0],Negative ID,0.0,0.0
3658,"We found this at our HOA pool. I meant to send a long time ago but forgot.  Not sure if it is an asian hornet but figured it probably would be worth to send in, just in case.  It was very large, maybe 1.5 inch or more. Gave the bugger to the maintenace m",[1],Negative ID,0.12976190476190477,0.4076719576719577
3659,"Found in water trough, had drowned. It stinks.",[1],Negative ID,-0.35,0.3
3660,No photo - matches WSDA description and photos of male Asian Hornets,[1],Unverified,0.0,0.05
3661,"Seen flying from flower to flower in backyard, for reference flowers in photos are approx 0.3 inch diameter",[0],Negative ID,0.0,0.0
3662,We noticed a few giant bees near our roofline. Our security camera picked up one of them and they closely resemble the Asian giant hornet. Without getting up close I can’t say for sure but I’ve attached still photos from the video for the experts to,[1],Negative ID,0.06666666666666667,0.5648148148148148
3663,It would seem if was getting pollen from some ground plants we have,[0],Unverified,0.0,0.0
3664,Large hornets nest. Bigger than a football. No clear sighting of hornets. But glimpses were predominantly black.,[1],Negative ID,-0.0005952380952381001,0.4363095238095238
3665,"Saw what appeared to be an AGH fly past my window. It was large, orangeish/yellow and black. I thought it was a mall hummingbird at first.",[0],Unverified,0.16952380952380955,0.46904761904761905
3666,was pulling up invasive ivy on ground and it was disturbed,[0],Unverified,0.0,0.0
3667,"Hard to see. When magnify photo becomes a bit blurry. But insect was a hornet, I think, and not a yellow jacket.",[1],Unverified,-0.14583333333333334,0.2708333333333333
3668,"I regret not taking a picture, but I am almost positive I saw one dead and partially wrapped in a spider web last month (above date not accurate). The web was on my deck. I looked for it in the morning and the spider and it’s prey were gone. Both the s",[0],Unverified,-0.04545454545454547,0.3409090909090909
3669,"Flew past my dog when we were on a walk and landed on the gutter of the apartment next to mine I could get a good picture. But I attached what I could get. Seen in The Hills on Grand apartment complexIn Pullman, WA.",[1],Negative ID,0.2375,0.4625
3670,"We found this extremely large hornet/wasp on the side of our house on Camano Island. We captured it in a jar and sadly, it took three days to die. Is this a killer hornet?",[0],Negative ID,-0.14285714285714285,0.7142857142857143
3671,Sending video of potential murder hornet,[1],Negative ID,0.0,1.0
3672,"Flew into house, sat on blanket, then flew back out when disturbed. Landed on my dog, I swapped it to the ground. From there it flew away. I must say that it was extremely loud, and extremely fast!!",[0],Unverified,0.13749999999999998,0.4666666666666666
3673,"I sprayed him with paint because he was filling in my face. Caught it in a zip lock bag, alive.",[1],Unverified,0.1,0.4
3674,Was in the siding of the house then flew away.,[1],Unverified,0.0,0.0
3675,Found caught in fake Halloween spider web.  Picture attach.,[1],Negative ID,-0.5,1.0
3676,I was outside with my neighbor and one landed on her back. We both saw it. It was huge and human like eyes. Golden is wings. Very vibrant color stripe. We took the kids to safety and I went back out and saw another in our field. You are welcome to come a,[0],Unverified,0.21458333333333335,0.36041666666666666
3677,This insect immediate caught my attention as my wife & I were setting up our tent at 5:00 PM on 7/29/2020 at the Big Creek Campground south of SR 706 between Ashford and the Nisqually entrance to Mt. Rainier National Park. It swarmed aggressively in our,[1],Negative ID,0.0,0.1
3678,"I have seen an image on my security camera, that looks exactly like an Asian Hornet. The nest is located about 2 feet from my security camera right below my roof. I have included a image of the best. Hopefully you can use this to identify. I am located o",[0],Negative ID,0.3839285714285714,0.2714285714285714
3679,Noticed the orange color and the size of it compared to the yellow jackets that were flying into our house.,[1],Unverified,0.0,0.0
3680,"This hornet was huge, I’d never seen one like it. It appeared to be injured as it was flying unusually and with its stinger out (my assumption).",[1],Negative ID,0.30000000000000004,0.95
3681,just on the ground in the driveway,[0],Unverified,0.0,0.0
3682,Its alive. And it huge! Black and orange. With long stinger,[0],Negative ID,0.09583333333333337,0.5333333333333333
3683,Found in my back yard. Captured in a Mason jar.,[0],Negative ID,0.0,0.0
3684,It chased me around when I was outside. I'm usually very good at bug identification but I had never seen this one before. I saw your ad and then I realized that's what it was! I am almost certain. It was flying so I don't have a picture.,[0],Unverified,0.4047619047619047,0.46714285714285725
3685,Large bee about 2-2.5in long. Large abdomen. Dark orange markings. Unable to take photo,[0],Unverified,-0.05428571428571429,0.4314285714285714
3686,Camping at Quarry Pond State Park Deception Pass State Park on inside loop.  Saw the hornet 3 different times at our campsite.  One.,[1],Unverified,0.0,0.6
3687,Live specimen obtained in 98103,[0],Negative ID,0.13636363636363635,0.5
3688,Hornet did not seem aggressive or disturbed by human presence,[0],Negative ID,0.0,0.1
3689,my friends chickens were attacking it she has caught it.,[1],Negative ID,0.0,0.0
3690,doorbell cam image,[0],Positive ID,0.0,0.0
3691,Dead hornet in light,[1],Positive ID,0.1,0.55
3692,Live hornet captured by WSDA staff,[1],Positive ID,0.13636363636363635,0.5
3693,Found dead on our porch.,[1],Negative ID,-0.2,0.4
3694,Myself and my neighbor observed one of these Hornets on the 28th of September. We were unable to get a photo. We did have a phone with us and compared it to the one that is on the website. It was exactly the same. By the time we were able to get a photo,[1],Unverified,0.0625,0.375
3695,Found in hole in parking strip at Pine and 36TH Ave,[0],Negative ID,0.0,0.0
3696,"Didn't get a real good look, but it was buzzing and landing close to where I was working.  It was very large.  Might have been one.",[0],Unverified,0.6392857142857142,0.7285714285714286
